g;gramma;fi
kcal;kilokalori;fi
kg;kilogramma;fi
kj;kilojoule;fi
l;litra;fi
mg;milligramma;fi
ml;millilitra;fi
mmol;millimooli;fi
ng;nanogramma;fi
r;suhde;fi
ug;mikrogramma;fi
ul;mikrolitra;fi
