kg;kilogramma;fi
dl;desilitra;fi
l;litra;fi
rkl;ruokalusikka;fi
tl;teelusikka;fi
kpl_s;pieni (kpl);fi
kpl_m;keskikokoinen (kpl);fi
kpl_l;iso (kpl);fi
kpl_valm;valmistaja (kpl);fi
ports;pieni annos;fi
portm;keskikokoinen annos;fi
portl;iso annos;fi
porttbl;elintarviketaulukossa käytetty annos;fi
splport;kappaletta annosta;fi
port1000kj;annoksen koko, joka vastaa 1000kj;fi
