655;juusto, puolikova juusto, rasvaa 25-35 %, lappi/småland/billinge/rustholli;fi
657;juusto, leipäjuusto, rasvaa 17-23 %;fi
658;tuorejuusto, runsasrasvainen, mustapippurijuusto;fi
659;sulatejuusto, rasvaa 9-12 %, vähärasvainen;fi
661;jäätelö, pehmytjäätelö, vohveli;fi
663;jäätelö, kermajäätelö;fi
664;jäätelö, kermajäätelöpuikko, suklaakuorrute, keskiarvo;fi
665;jäätelö, kermajäätelötuutti;fi
666;jäätelö, maitojäätelö;fi
667;jäätelö, sokeriton, keinotekoisesti makeutettu, rasvaa 6,5 %;fi
668;jäätelö, kermajäätelö, rasvaa yli 12 %, keskiarvo;fi
669;(arc) jäätelö, rasvaton;fi
672;maitojauhe, rasvaton;fi
675;maito, kevytmaito, vl, d-vitamiinia 1 ug;fi
680;viili, maustamaton, rasvaa 1 %, ykkösviili;fi
682;tuorejuusto, rasvaa 30 %, maustettu, creme bonjour/cantadou;fi
684;maito, kevytmaito, d-vitamiinia 1 ug;fi
685;jogurtti, maustettu, rasvaton, osittain keinotekoisesti makeutettu, ka.;fi
686;jogurtti, maustettu, rasvaa 7 %;fi
687;jogurtti, ruoanvalmistusjogurtti, rasvaa 6-8 %, vl;fi
689;maito, täysmaito, d-vitamiinia 1 ug;fi
690;juusto, salaattijuusto, rasvaa 18 %, lehmänmaito, suolaliemessä;fi
691;juusto, emmentaljuusto, rasvaa 27-30 %, suurikoloinen, sinileima/gruyere;fi
698;juusto, cheddar, rasvaa 34 %;fi
699;ruoanvalmistuskerma, kasvirasvakerma, rasvaa 15 %;fi
701;sianruho, keskirasvainen;fi
703;siankyljys/selkä, paksu rasvakerros;fi
704;siankinkku, silavoineen;fi
705;sianlapa;fi
706;siankylki;fi
707;pekoni, 32 % rasvaa;fi
708;sian selkäsilava;fi
709;sianpotka;fi
711;jauheliha, sika-nauta;fi
712;jauheliha, naudan, vähärasvainen, rasvaa 7 %;fi
713;sianliha, keskiarvo;fi
714;naudanliha, rasvainen, keskiarvo;fi
716;naudanruho, keskirasvainen, 13 % rasvaa;fi
718;naudanpaisti;fi
719;naudanlapa/etuselkä, naudan keittoliha;fi
720;naudanpotka;fi
721;naudanrinta;fi
722;naudanfilee, ulkofilee;fi
723;naudankylki;fi
726;vasikanpaisti;fi
730;lampaanliha, vähärasvainen;fi
731;lampaanliha, rasvainen;fi
732;lampaanpaisti;fi
734;poronliha;fi
735;hirvenliha, hirvi;fi
736;jänis;fi
737;kani;fi
741;lihasäilyke, naudanliha;fi
743;lihasäilyke, sika-nauta;fi
747;lihahyytelö, teollinen, naudanlihasta;fi
748;sianpaisti, vähärasvainen;fi
750;kana;fi
751;broileri, kokonainen, nahkoineen, raaka;fi
752;kalkkuna nahkoineen;fi
753;metsälintu;fi
754;broilerisuikale;fi
775;kokolihaleikkele, saunapalvikinkku, rasvaa 6 %;fi
776;kokolihaleikkele, naudanlihaleikkele, rasvaa 2,8 %;fi
779;kokolihaleikkele, keittokinkku, rasvaa 3 %;fi
786;maksa, naudan;fi
787;maksa, sian;fi
788;maksa, broilerin;fi
789;maksa, poron;fi
790;maksa, keskiarvo;fi
791;munuainen;fi
792;sydän, naudan;fi
793;kieli, naudan;fi
794;veri;fi
797;kokolihaleikkele, poroleikkele, kylmäsavustettu;fi
799;kokolihaleikkele, kinkkuleikkele, vähärasvainen, rasvaa 3 %;fi
800;silakka, tuore, itämeri;fi
801;silakka, suolattu, itämeri;fi
802;silakka, savustettu, itämeri;fi
803;silli, tynnyriin suolattu;fi
804;turska;fi
805;kuha;fi
806;puna-ahven, savustettu;fi
807;sinipallas, savustettu;fi
809;muikku, järvi;fi
810;muikku, järvi, suolattu;fi
811;muikku, järvi, savustettu;fi
812;ahven;fi
813;hauki;fi
814;lahna;fi
815;siika;fi
816;siika, savustettu;fi
817;lohi, kokonainen;fi
818;lohi, tuoresuolattu;fi
819;made;fi
820;kampela;fi
821;ankerias;fi
822;kirjolohi, kokonainen, keskiarvo;fi
823;taimen;fi
824;kala, keskiarvo, silakka/muikku/ahven/hauki;fi
825;nahkiainen, savustettu;fi
826;seiti, pakaste;fi
828;tonnikala, öljyssä, säilyke;fi
829;anjovis;fi
830;lohi, öljyssä;fi
831;sardiini, keskiarvo, öljyssä ja tomaattikastikkeessa;fi
832;kaviaari, sammen mäti;fi
833;mätitahna;fi
834;sinisimpukka, vedessä, säilyke;fi
835;katkarapu;fi
836;rapu;fi
837;silli, mauste/suolasilli, keskiarvo;fi
838;silakka, mauste/suolasilakka, keskiarvo;fi
844;lahna, savustettu;fi
845;särki;fi
846;puna-ahven, punasimppu, pakaste;fi
848;kirjolohifilee, meri;fi
851;kananmunan keltuainen, 34 % kananmunan massasta;fi
852;kananmunan valkuainen, 66 % kananmunan massasta;fi
855;viiriäisen muna;fi
856;kala, savustettu, keskiarvo, vähärasvainen;fi
857;kala, savustettu, keskiarvo, rasvainen;fi
858;kananmuna, kuoreton;fi
859;silli, valkosipuli-/sinappikastikkeessa;fi
860;silakka, tilli-/sinappikastikkeessa;fi
862;tonnikala;fi
863;osteri;fi
864;etana;fi
865;mustekala;fi
866;hummeri;fi
870;kirjolohifilee, tuoresuolattu;fi
871;lohifilee;fi
900;kahvi, kahvijuoma, keskiarvo;fi
901;tee;fi
902;olut, keskiolut, 4,5 til% alkoholia;fi
903;olut, a-olut, 5-5,5 til% alkoholia;fi
904;viini, keskiarvo, 8-15 til% alkoholia;fi
905;väkevä viini, makea, katkero, sherry, vermutti, madeira, hedelmäviini;fi
906;viina, kirkas, vodka, gini;fi
907;konjakki/rommi/viski, 40 til% alkoholia;fi
908;likööri, 20-30 til% alkoholia;fi
909;gin long drink, 5,5 til%;fi
910;virvoitusjuoma;fi
911;siideri, makea, <3 til% alkoholia;fi
912;sima;fi
913;olut, i-olut, <2,8 til% alkoholia;fi
914;kalja, kotiolut;fi
915;kivennäisvesi, mineraalivesi;fi
917;tee, sitruunateejuomajauhe, valmistamaton, sokerilla makeutettu pikatee;fi
920;virvoitusjuoma, sokeriton, light;fi
921;kivennäisvesi, vähänatriuminen;fi
922;vesi, vesijohtovesi;fi
923;tee, yrttitee;fi
924;punaviini;fi
925;valkoviini, kuiva;fi
926;valkoviini, makea;fi
928;virvoitusjuoma, kolajuoma, keskiarvo;fi
929;viinietikka;fi
930;kahvi, suodatinkahvijuoma;fi
931;kahvi, pannukahvijuoma;fi
932;kahvi, cappuccino, makeuttamaton, täysmaito;fi
933;väkiviinaetikka;fi
934;hunaja-omena-viinietikka;fi
936;mieto viini, 4-5 til% alkoholia;fi
937;tee, vihreä tee;fi
938;virvoitusjuoma, osittain keinotekoisesti makeutettu;fi
939;siideri, makea, 4,7 til% alkoholia;fi
940;olut, vahva, 7,5-8 til% alkoholia;fi
941;virvoitusjuoma, kolajuoma light, osittain keinotekoisesti makeutettu;fi
942;kermalikööri, 15-17 til% alkoholia;fi
943;tuoremehucampari, katkerodrinkki;fi
944;irish coffee kahvijuoma, 8 til%;fi
945;viiniglögi;fi
946;tärkkelyssiirappi, glukoosisiirappi;fi
947;bloody mary tomaattimehuvodka;fi
948;rommikola;fi
949;screwdriver, tuoremehuvodka;fi
950;gin tonic, 4 til%;fi
951;tom collins ginidrinkki;fi
952;dry martini ginidrinkki;fi
953;munatoti;fi
1000;ruisvelli, vesi, ruisjauho, suolaa;fi
1001;ruisvelli, mehu, ruisjauho, suolaa;fi
1002;ruispuuro, vesi, ruisjauho, suolaa;fi
1003;ruispuuro, maito, ruisjauho, suolaa;fi
1005;ruis-perunapuuro, vesi, suolaa;fi
1006;ruis-marjapuuro, vesi, puolukka, sokeri, suolaa;fi
1007;ruispuuro, ruisjauho, puolukka, sokeriton, suolaa;fi
1009;ruisleipä, perinteinen, vesi, täysjyväruisjauho;fi
1011;sekaleipä, hapanimeläleipä, piimä, vehnä-, ruisjauho;fi
1013;karjalanpiirakka, perinteinen, voideltu, riisi, ruisvehnäkuori;fi
1014;perunapiirakka, ruiskuori;fi
1015;marjapiirakka, rukiinen, marjasurvos, ruiskuori;fi
1017;keitinpiirakka, riisi, muna, ruiskuori, sulhaspiirakka;fi
1022;leipäpuuro, vesi, puolukka, mannasuurimo, ruisleipä, sokeria, suolaa;fi
1023;mämmi;fi
1025;ruisvelli, maito, ruishiutale, suolaa;fi
1026;ruispuuro, vesi, ruishiutale, suolaa;fi
1027;ruispuuro, maito, ruishiutale, suolaa;fi
1028;neljänviljanvelli, maito, suolaa;fi
1030;neljänviljanpuuro, maito, suolaa;fi
1031;vehnätortilla, burrito, wrap, kasvistäyte;fi
1032;kruskapuuro, rouhepuuro, rusina, vesi, suolaa;fi
1033;vehnätortilla, burrito, wrap, jauhelihatäyte;fi
1035;vehnätortilla, burrito, wrap, broileritäyte;fi
1036;ruisleipä, ruista 51%;fi
1056;vaalea leipä, pitaleipä;fi
1100;vehnävelli, maito, vehnäjauho, sokeria, suolaa;fi
1101;munavelli, maito, sokeria, suolaa;fi
1104;vehnäpuuro, kevytmaito, vehnäjauho, sokeri, suolaa;fi
1107;vaalea leipä, ranskanleipä, kevytmaito, vehnäjauho;fi
1108;vaalea leipä, vehnäsämpylä, kevytmaito;fi
1111;sekaleipä, rieska, kevytmaito, vehnä-, ruisjauho;fi
1132;viineri, kevytmaito, runsasrasvainen, rasvaa 20 %;fi
1139;munkki, kevytmaito, kotitekoinen;fi
1150;sokeririnkeli, kevytmaito;fi
1160;torttupohja, sokeriton;fi
1161;marjapiirakka, pullapohja, kevytmaito;fi
1162;marjapiirakka, pullapohja, rasvaton maito;fi
1163;marjapiirakka, pullapohja, täysmaito;fi
1164;hillopiirakka, pullapohja, kevytmaito;fi
1165;hillopiirakka, pullapohja, rasvaton maito;fi
1170;omenapiirakka, pullapohja, kevytmaito;fi
1173;rahkapiirakka, pullapohja, kevytmaito;fi
1179;marjapiirakka, muropohja;fi
1180;marjapiirakka, muropohja, kermaviilitäyte;fi
1181;hillopiirakka, muropohja;fi
1182;raparperipiirakka, muropohja;fi
1183;omenapiirakka, muropohja;fi
1184;rahkapiirakka, muropohja;fi
1185;omena-rahkapiirakka, muropohja;fi
1193;kääretortun/täytekakun pohja, sokeriton;fi
1202;kuivakakku, toscakakku;fi
1204;täytekakku, marja-kermakakku;fi
1206;täytekakku, kinuski-kermakakku;fi
1207;täytekakku, kreemitäytekakku;fi
1208;täytekakku, hedelmä-kermakakku, liivatekuorrutus;fi
1218;porkkanapiirakka, voitaikina;fi
1220;sienipiirakka, voitaikina;fi
1221;kasvispiirakka, kasviksia, juustoa, muropohja;fi
1223;ohukainen, kevytmaito;fi
1228;blini, kevytmaito, ohrajauho;fi
1231;pannukakku, kevytmaito;fi
1239;maitokastike, valkokastike, kevytmaito, rasva-jauhosuurus;fi
1242;maitokastike, valkokastike, kevytmaito, jauhosuurus;fi
1243;vaalea kastike, lihaliemi, jauhosuurus;fi
1244;ruskea kastike, rasva-jauhosuurus;fi
1245;paistinkastike, kerma;fi
1246;hollandaisekastike, rasva, keltuainen, vehnäjauho;fi
1247;munakastike, kevytmaito, rasva-jauhosuurus;fi
1253;vanukas, luumuvanukas;fi
1258;köyhät ritarit, kevytmaito, ei kermaa, ei hilloa;fi
1262;pappilan hätävara, kermaa, hilloa, pikkuleipää;fi
1265;grahamvelli, maito, suolaa;fi
1266;grahampuuro, vesi, suolaa;fi
1268;graham-marjapuuro, vesi, puolukka, sokeri, suola;fi
1269;sekaleipä, grahamleipä, kevytmaito, grahamjauho;fi
1270;sekaleipä, grahamsämpylä, kevytmaito, graham-, vehnäjauho;fi
1276;mannavelli, maito, suolaa;fi
1277;mannapuuro, maito, suolaa;fi
1278;mannapuuro, vispipuuro, puolukka;fi
1279;mannapuuro, vispipuuro, puolukka, sokeriton, suolaa;fi
1280;mannapuuro, vispipuuro, aprikoosi, sokeri, suolaton;fi
1281;mannapuuro, maito, kaakaojauhe, sokeri, suolaton;fi
1283;mannavelli, maito, tumma mannasuurimo, suolaa;fi
1284;mannapuuro, vesi, tumma mannasuurimo, suolaa;fi
1285;mannapuuro, maito, tumma mannasuurimo, suolaa;fi
1286;vehnävelli, maito, vehnähiutale, suolaa;fi
1287;vehnävelli, vesi, vehnähiutale, suolaa;fi
1288;vehnäpuuro, maito, vehnähiutale, suolaa;fi
